tax_id	abundance	lineage	estimated counts
12454	0.0004651697719342406	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Granulicella;aggregans;	13.582027000935955
8304	0.000449015515460533	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylovirgula;	13.110355020416643
8562	0.003237348728337421	Bacteria;Chloroflexi;AD3;	94.52410816999601
10474	0.0003829150281615878	Bacteria;Cyanobacteria;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;	11.18035299226204
16872	0.002307350286746671	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Frateuria;	67.3700136724293
12846	0.0004836616173621595	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;gotjawali;	14.121951903740333
4417	0.0008336702719362139	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;	24.341504599993574
2316	0.004827719715581508	Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;	140.95976025554887
7206	0.00910223082459203	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Puia;	265.76693561643805
6946	0.003968390747391384	Bacteria;RCP2-54;	115.86907304233362
4360	0.005813934429908334	Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;	169.75525748446356
16560	0.0005484328635564335	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;shigaense;	16.013142750120743
17584	0.0007704411917003565	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;montefiorense;	22.49534191526701
928	0.0011010140241937652	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Chitinophaga;	32.147407478409555
17459	0.0003887985011736239	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Acidobacterium;	11.35213863726747
7851	0.001908486325680963	Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;	55.72398373723276
1335	0.003698304247718242	Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium;	107.98308742487723
5149	0.0010201625345168887	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;	29.786705682824117
9028	0.0014968496536830302	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;	43.70501618823712
6895	0.0009847615449759379	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisphaera;	28.753067590207433
5498	0.0024578123403713246	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Acidicapsa;	71.76320471416193
6669	0.0004847983448061932	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;	14.155142071651229
3770	0.0005430307905983767	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovastum;	15.855413023891403
3767	0.0005708481567838399	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;	16.667624481774556
7313	0.00041941256020347847	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;colombiense;	12.246007932821165
6501	0.0006753943900538712	Bacteria;Actinobacteriota;Actinobacteria;Catenulisporales;Actinospicaceae;Actinospica;acidiphila;	19.720165400792933
8214	0.000776205508885929	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Acidicapsa;borealis;	22.663648448451355
9403	0.0006450120958760576	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Acidicapsa;acidisoli;	18.833063175389128
9017	0.0007686950085230584	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;	22.444356858856256
17575	0.0004879943808733232	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Cryocola;antiquus;	14.248459932739292
44	0.005025167068106055	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;	146.7248280545606
1823	0.0007269356029700823	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter;	21.225065735520463
1689	0.0013233263025669852	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Methylacidiphilales;Methylacidiphilaceae;	38.63848138235083
1725	0.0020018287935631134	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;	58.449397114455785
4244	0.001079124498863702	Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;	31.50827711782237
11857	0.0007310195982873255	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Dinghuibacter;silviterrae;	21.34431023079333
16550	0.0015661467661930298	Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;CPla-3 termite group;	45.72835327930409
6091	0.000905005797750075	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;	26.424359282706693
